fingerprint,cluster_size,record_ids,auto_merge
fc940a4f38daad132813be9ae5deae09672a7b7d1078afa015ba8dabd0274f33,3,pdmx-qma1jdnobfhuafbrpksvysaacxdwpxtocm7hhqfpctmxdf;pdmx-qmvfdyaxpslewcrh1tolnde8bbvsvh4bofcf92mmdgorcg;pdmx-qmxmfz81jkzk2pi9nzjkmpk2fzm8zlr4yosbpfcah2eu2u,0
fd60e17082faf326afaa8bb63254c4838c9b5e8bc75942dbad9bb2c21347ace7,3,pdmx-qmcbjgmw3sxkdqawa4ex5v1czydfymctg4ltxgrhkc3fjh;pdmx-qmtmyl4aissunvsrawrtaw69avnjqrj9baquvhqojdzsk7;pdmx-qmxcpfnvxqgxw3fk7kbzwfqmhf3ci2ykf3e4f8s3qzjp8e,0
fdf4186fba179ff3ab288d4450d0888c69c986891c717395feb3de0d5ada0729,3,pdmx-qmqgzfayredkuicuphvr22tmvav7iav8zxhgc6mjisfmez;pdmx-qmqir1xuhtijfxdlrfvqpyf6fjzwost4pt7ohegrn3eevs;pdmx-qmzhyrwxxvbjtnp5j2y2jxb7bm5zr8nr9atyxigfjzzjhx,0
ffccff5e0b8339e8d1a6700cf6d1f39f77e30a11504cc3e0b21b58381d5080f4,3,pdmx-qmatfpuampzpvegfejt29g8awjkyezgziubl19kc8xxhqg;pdmx-qmrgs5xntrw3nnibfe6kcwjuaizphrdckhj88zzgda8k89;pdmx-qmsfkxns74vehg7n7ygzxdp8d9v4arervvpn8h6qfscdmt,0
002ff69e8e1bde0f4025abb31b6ceb867b5cdaf595e3d92135f4da609edd8c99,2,pdmx-qmc6pk5ib2b38kpyhuwjzxqqyjqy9mvnw6rgjrzvxpj8pu;pdmx-qmyxrohtot6hhqfovrvs1gbef6stdducgqr1fpu93kpzrp,0
009624055528610209b426adb351fedc9f7f93b57313b7d1e45b7af97a26e0cf,2,pdmx-qme6qaygbba8b7a4xyalccjfpeca5uiep4vurls6tmjqqv;pdmx-qmsecu7zvn5mgds2r7gxuvermdtlzg4kmfqkjapv9xffye,0
00fb5413707f15a0e6ab097cf1df4ddbeeef5c9d40e02e81921f3c310f615c2d,2,pdmx-qmcuttx6hpn4h2r7lfxhzdqgwd26g7kyiygjynnwyviwvf;pdmx-qmrpkrtabgwzoi637zdv7o9qahkrwn7quycbuzsbckzrgt,0
0178386acaffb303fd39180fb35d791f02d3c690efca3226e830d3b6541938da,2,pdmx-qmcxy1qzorv4fvv79d48cqtsdkzjsdvg9kjjc3t8ykrgeq;pdmx-qmxobaaenpv4qpfd74qmacfrgwp3szgwmy2fkhm3er94sf,0
0184975dde570a36e3d227e05b8f4ee5f943cd786e666cdb4cf81cd914783a1c,2,pdmx-qmeb9ywtdqamklh11sebwnm2xp1pkncrh9nwqqfzauhqe1;pdmx-qmxmb2fazxguq5qhbx7ojc36gdfsf4bkrdogrjysx2ikep,0
026a009482165388dd1dfc6297215d895d7c634a64ac06a6e2deb6b0ab6f15d5,2,pdmx-qmumsxum47neghqnqlsdvfjrpjm1ctmjmwvtnfbaj8gdcc;pdmx-qmx23ytjyuqgkzstruq3vvqniav6tpknpvnjcthlfcydn2,0
02a250141669f1b69ba55931c4a73395fd8c228fe1d612066cfc945b734b6106,2,pdmx-qmftkxchsaea1k89bdkygbtsv8qrgguumv1y4q3zupek2w;pdmx-qmu78qexyx7n9hdwfe3y7rnj7jhxcmzqlyyosctjdrpwqw,0
02c2a8e2cdc56f1c500f22abbec3f3f606b78240419601debed2f2b388e78090,2,pdmx-qmtha3ucpdlzhfp5frbo65ujli6z8gjhmrc6rsqdpd3yzr;pdmx-qmtxzdrpcaec9zfjkshq499sfkhstyagiv4epajdfpsvru,0
0324f2044383fcc36a37c25daf84a4ef1b6898ff5cfba83adf2d8367759de8f1,2,pdmx-qmdsc12yvdqaeye2rmvyjx5y4phknx7cwve5ljv9wbyhfe;pdmx-qmw3dkrxbwgoq6tppxqbpznezvighfrh1zqfai5njuhqlg,0
03418af86fa38f3c335c8c67baa28024e789c2080bd48569765c38cdc4ab8c0e,2,pdmx-qmcbr59i59g1hmatvjssgpu2gffm8cvqhd2zftbue9yvim;pdmx-qmeuk7dk4pfebgsdb1xrdcobvnn1dr7gz7g2ka4wm9fsmm,0
03e6c5c3f753ddbaea599aee6d49e142800ee98baf5f5609e3ae4c08c97a7379,2,pdmx-qmqsy5hc9jzpakdxsspcygpzdy3hnfffpabdwgrphblfgt;pdmx-qmxfeyv9uw9l4zhs9ahldz5sahim2oaz7begts7tncxgt7,0
04453747de5fdeb35ab3710d75e82afbbd082ab72f764222574e1c7730d0ed0f,2,pdmx-qmajhjdtfgg8lqhwtxwrdy3vahjfcnqmrwkwacybfsn1v2;pdmx-qme9wcxudsb1zf3mefgxqmberwhcfv4jfxd64euvymqwyc,0
0445d83e77e4c112995f5f098e047e4bdb6ae89fa91d099cc391de59d173dd5f,2,pdmx-qmwjzsz9vtsqgce8prjnqmrmtwct6yuvn57ajnpjvkxtpe;pdmx-qmyctcavcwxxtw1ljefuutcv5r1m9gzfxjjib3ssmvzbsx,0
046e9f4fc38008c8e94841a388e8d4f7281101342f28eeee63291b92c16a6e75,2,pdmx-qmnwgmxhigizahhyxvcreqn4tnhrd9z4ehqrdmusy6o5xs;pdmx-qmubcsgfbdhhtfdufs2ks1dbzt6o9bkmc9zkveag34inyl,0
059ffd75a28297b95ec462487958c7dc95382076b33d1feede418b1bcdc153ed,2,pdmx-qmtxj4qy97n3tmfrgoucxrdfmnbi7dm1bnbtvigpe6pkp7;pdmx-qmxnwjg9yiprxdkyylm5anxmudykcdypvkqx2ywalda6xt,0
070c11577050e12bc4e7b085c36db8e78eafd7cc2a2097ee42c10a4df62d4f9c,2,pdmx-qmcszdbgjpstmnew31smif7vyhg7nmdevh7qkahr7wvsjf;pdmx-qmdq79r6ccscvl3cyfvxkdgycgk9y2b8c5pqkdhcwcbiir,0
0828e03d98aaaca29d0f5d65c104a3fd1810043d1091dc4d71e952e997ebb118,2,pdmx-qmegbmwswvumawlt2x4hot6k74zuo52tv6kdgs1wr4bgzk;pdmx-qmttdjciubma2gshvosjgme1v5buw1rwppd1uakz3ggscw,0
084e2ff1ea173f925c2175a11f7d7d4bde8c5bee8be7e675b2ae896e83b553a6,2,pdmx-qmszgadyd3qnkdc4tjajzdph6lgxcdum7x7ukor35ono7y;pdmx-qmw3r3ma6as84kkokzgzofscluepehlzwlyqpcmtnfzkic,0
088765ef7383a1b663ac2f5c0288f2f6a482e60de31dafdf71640a1e0333a7ec,2,pdmx-qmadrqn7wrxvd6vehsv44rh2fk7vcxrcxfvxkj3dzl3mhu;pdmx-qmew9gugxfjhwr9upz1ztd3prct63fohpff9qj5ls2tawv,0
08abb63bf12e97231786e4f30c008bd83fe597e029dba301842cc033cd4a674c,2,pdmx-qmdngot9wycqknxrdy5ccvqb1l7aideif5itspsc1dnefg;pdmx-qmyjvqfjujzqgnm8xrjgm7hhfy2usgy2sq9blw1xyqmq4c,0
08e4b6e5064d08cc7054d24b2b5248e231a62ad7779451f24c9140d3093d5f17,2,pdmx-qmpzavrtewkcskjxfcrwewbzbmcqfer9fwaqusunsq9uyk;pdmx-qmuzexuuy2xgqdaad2yv2sjptg1tbhecppshjr7cqidhxp,0
09a509025f6c9bb799dd4fa03a2bf689b575a17841fad85524a84c9810db88a6,2,pdmx-qmamngol9cza7szgnyxkxk9rss3x3didzogo6am8f2jqfg;pdmx-qmevv1mu6kfvhqb1btb4p6m3qxawvc8eztxfyv8waqsmxd,0
09ca4c053f34481b1e0d6f0f706afee3544a078d0c435306541eae4b1234319f,2,pdmx-qmcrafpgsskbrmic9rkbl1ms2jxqwwu8a9exxwwqu6nzkk;pdmx-qmykfhal4pn6bap7fu6y7lmmdlp2kg1wfzjzq5mx1mg7ih,0
09d36b2f508dc413c805975440b31cec4d88ff5b6d29894bf6321a5b79f05bd9,2,pdmx-qmdpulcrd3gekk78joaahaude77cr2t5mzgpatrmpsuly8;pdmx-qmecljtaeoinayi4weah5dozfjcftfzvphim2yhr7w2fb9,0
0a312d6d135d66a9e5999ed3f184b4b7be359cdb64a936c536f1b8c6bb74e5e5,2,pdmx-qmanl54b6tvcayt4rrgujbsjfszr7qc3ft5pehkymehwg6;pdmx-qmyq1rmj3b6hpae5mnh5pmm7ukbhqekhd5ai1csadqte1d,0
0a9a8f44f7d4439a716027b4a490d3b18e8028af45a66898c7b9e1d09b803a8a,2,pdmx-qmcba6vehoxhdplynlaauvuisamkpav4ljsubmqokqe6b9;pdmx-qmw7tv9ugqgjxmx9l887ncxalgtuzydtzsh3la1jec4vbg,0
0aa7883befbff534352ea538dd3cc1272154bc102852d89dd99c32560d87352c,2,pdmx-qmajdpxzicnbwh9lhw6slkl82za8immpwykfhizmd6wefw;pdmx-qmvj1ghmgloj5laixkcrhscermn3wfmfjzfidgdpguj8lh,0
0ab9f3fdda69c482bbc2908b14a6c932e3c599a1bd730d39d9dd883e0d8bdcc3,2,pdmx-qmc5ar3hjsel7ouse5o5ruyy4ldnhyzbwrsyr9pqrad7bf;pdmx-qmnifknheesjtosviudhrzmivmtc5ucnbyg99xhqas7awt,0
0abde79559beafe0db25596b24208b109c1bc374a364cc2cf4371595353888ff,2,pdmx-qmqnyczn45tp1clbeqrsgkcrraahb7cq334nqzg2p17hxi;pdmx-qmsqr7rgd88bkkfxq6aanhz1taqzdhr2axde1wkdxt7fpt,0
0ad5dd92eab8ca0e38f79dac4be9f2de73fdfdd840dd46126528f21e4a7e0738,2,pdmx-qms9nufy8fvaega6eyxiu5ocndafeeyx2ajy6knhhfbyuj;pdmx-qmxd9xx6dvnvcq9mnjmpucx2fcaaf8uhqtiun9v9achp87,0
0b3bca033281eee3b4e3fd375dffce736b99125902886f7b0e8d9362ef1f990c,2,pdmx-qmthnkkvmg4jolzx3qc33ebtcbubigsashgncyh9gyby8r;pdmx-qmvuzw3irwclnxeo86ztsuqjtfwcer6f2vh6rudgtm4wls,0
0b48bbfed4ed9c53cd11d82ba025d16f93b962c15d9f3ad506bd8c806065abbf,2,pdmx-qmai3wyng2cudyzhdfw2bxfnjaat9fzynw7kvgsgrseekn;pdmx-qmv8m73tkaoy2dtmjbd9jtdgpynbos9yqqygqbf7xmcnyg,0
0c96f68ba4185a6c6fc61db1b8b83d7727678c17a4390e267d5ea53db45b7581,2,pdmx-qmahduaz8bmndcojuczvmnvljmnc3eh92wqlkndwql7qwm;pdmx-qmfs7jsdeqo8bwhqdvzkxm5vbku2pvtxclrvgppzxbfpsj,0
0cc61d0d77922f4a634d863e5f49691a7e11f1af2635ebaba4f81b78c219e502,2,pdmx-qmnja3vvgdlx9wd1xl3jeap7ca339axti1xs3qtmyxkfmf;pdmx-qmsxmck6cw9xeq9uyfvx9tsujzchaakekrb1ncqvnhtdhy,0
0cfa62e57ff82f45c96f92c87cd0a4201dda42dd3625b027dd04f90b1c7856f7,2,pdmx-qmaqikypxrdykj2ktn1nqwu1hwkeshhwgppad2cnaiogyz;pdmx-qmp362warwjdkmgmv96ndohih6gp9psjahrf72u2rjqm9z,0
0d85016ff0f2637d52d58c3dd374f7231a9e083eb80978d976c82d13fcfe90c7,2,pdmx-qmsjwh5xkphircasxvscehd1piexxztv8fqfkh9sujwfck;pdmx-qmuhkdspugn1mmara1pqykjbyylantuv6rnbpfchkpdaru,0
0e246131c17aa82735a5f78223219539e0f2e0081ab7e55a11872d6133d01f07,2,pdmx-qmdk4cifb7gkb4gssgfyljeu4wdydeqnfk7ndojvcakjrc;pdmx-qmqlkkhixugtb8nlxbtwclm23vidhitpeprag3uvea2nwx,0
0e37dd19b648b036d9163e309148277706657e4026be42442dc76d687ab158ce,2,pdmx-qmed7rtnh2bqpthzdyiiwol35fdegljw5yvnztswvsbgzm;pdmx-qmuskprz9jt7zpncinuvn3ade3tz4nvgzh21wwf1iqr8xn,0
0fa5803d321162541a154bb856c09a6620b292d85074a76b84ad2cdc427aed95,2,pdmx-qmnrtfgfg6yx9z6pfw2f2xptpxxqdlxe9wvxnxidstvm1y;pdmx-qmuhwpnwkbprdrjz2hvejp5cwt2pnnusl92wg8an8k7fmx,0
0fc0c9cc3b8128846e4621c54f7b3f1c92864d2d652f5626e4a23572fac23539,2,pdmx-qmusfmubsjduwxxmjfss2csuzav4gitv6uzph3d3ezgng5;pdmx-qmyyc1g6vgzvorp5p9tv7w57dknx2xv9lax5lnjx32vxgy,0
0fed2618bce74fe2df5ea78ea6fcae6dca07b93a507e76ba2ad37464133663bd,2,pdmx-qmf8z75ye4scmmtesejzp62yu4mzmkk7r12zjtipzb9eby;pdmx-qmzgacr2u6zq31nr1liesbl78hpwdt7okhc2xpaz6ndxzb,0
102b162b2c098c2c647b1b98e34e6df6f58656e76bde151e398d6265774c5e8d,2,pdmx-qmttmkxwcastjwcqmxlgihvnbgp8hnbhfdag1mbbj19g5w;pdmx-qmu3bgzk1w37klhou37oleu3axlft7benhjg8xdavbgxgb,0
1042c6e1b146659d933250721a38e907c5f7060e7da428fab88a1b194e697063,2,pdmx-qmrwkn1ygmj6nske9gp881tcl6xf5yva1r2ylgt1emwnrw;pdmx-qmutsosczw4pznutcfqsqksd7acjrmiubg8ghynwv6v8ng,0
1053fba103a4d526a7c325e8b97e00995f74738c512c9e91cbffd5cecafb5646,2,pdmx-qmq4ivbqsvvyqpuabq5bp4jcubtptjkczrdc8y5aorcyjm;pdmx-qmrwvsjcrfjlmhxik4obp2c75mdmmjvheny9vacnndsqtm,0
11117d931336ee64c4c69151fd0b41651f15fcf9af16c7c850b070b3e9f80df6,2,pdmx-qmp9s4fjnvytuksrzyajtrcjtcdiqbgfu4m8d7e3deknhk;pdmx-qmwk5bweihtkr2bftmbfwpjl2wzflequeyj9swyr6cv2lv,0
116afae01b558c7fbc555b0257fd11c30bb4e207bc675b37c8fe7a08a470a00f,2,pdmx-qmf9hxdouuvbtopcobfssxzk1wc25j5x8qogby2gm9vjgx;pdmx-qmzvh6w4nm8y8e418wnct1k5sxdqeubuypsxdnpshrqgoh,0
11fd632fdc8fb6ffc31861508e0d49f55902fb38cd9a5d264d48ab8bfed6836d,2,pdmx-qmcv5igqmh9uuapkinhwfdk3brq5v7l8nutrt7qr1o7nzo;pdmx-qmzzvey8nhu1cxdxxvkha4iaphieo29i1k9nfk7ghc1hux,0
1214fc962d393aa075e759e02da89f813779a58e2022130296ef304ed5918cc5,2,pdmx-qmrb7h5ioe4zra5mlfpdsuhyg8kt7vfhomejxvguygx6xe;pdmx-qmrqxrjaxrervcqhqgzihemospq8w1f7cjfh363cwm7vdv,0
12524688a637cda9412349e08fc093571becaceafea36e50d8c10555f3aad9ab,2,pdmx-qmd2tqd9jryaahea1r2pectlsajkzxfh67t8medqt4jdhn;pdmx-qmeblaerfwmnwgnkdpwxu2di3mi43ictwrg3otw1mgrrpu,0
12558592913b20bf20ed87242e072ae9659746c9162c99abb820cced0280ab04,2,pdmx-qmaclwveehuqwegnndryzmgg65mvm2hs79y2thmaezdjsf;pdmx-qmwc4gtwmtk128zbzeyta7tety3vpbcpdt5fpdkfq7t9st,0
12d553bbbe9628f45d69429f8839f3b17087269503027b5f14a1b8714bc84b1f,2,pdmx-qmdvbdenv4grrsqa8rvusjv9rscf67zy9achr6nurtye9h;pdmx-qmuckvprvkar3ohhr6ifmjrhbflqvrnzxwpzgvmt8z9lbl,0
1323644af2e431337a1a428b0a10d9d2f8539b294ca999ee1d6c1cc88e220977,2,pdmx-qmdgrgbrmalnxfhxv7rt2gxbblxzv99qb3xzbmndctdv8d;pdmx-qmzwp6ry1aftzqnmpdvtifqftsfnspmdc4qszeywntaeae,0
133e30082eff87a44c1210a7caf752e5a488a86578433529310f1cee85a68bbb,2,pdmx-qmcg4rtccx8wj2ywdy9bkrwd3fkyjbzmelth69nerryj28;pdmx-qmzjc8u4cnzlcavc4ewqhwqw6hpykbkvrhvprn4rsfrvvw,0
137e6b067a4efc8325b3967a4f7a437b6321728847319585f77e63d64a5a603c,2,pdmx-qmwidnvtq8tqgmulosys1eymxsuasxfwphred94ka1y1k4;pdmx-qmx4nkrotekwqdbp2i3gw1h9nbqb1ayvghpgpp9b5379ba,0
14162543f9332d5926e318f8f22ff905491f423afc0cf28de0a4eb770241b7fe,2,pdmx-qmawnmnpnv72z5qxrkrdeq4nrcud9fwekc6ctjiedubdta;pdmx-qme42thtoipyboy25cv2npfwp2ee6m8nrgdwecjdpta2bj,0
141919abd3d3b9547bddf7f6381802019ea4714486cfc7ed88add3a775170794,2,pdmx-qmblbgugw5isugbnqz4gtrpu9htad2iwxlfhsjt2vykkme;pdmx-qmrssstztws2kmsxktswxcv1fus6qt1wnb6t9kk62wa92b,0
14685cd7772ad497dfdbce28c8332edfbc4617fcec17a0576ad71a365941c714,2,pdmx-qmfxextcqnmahdsishyjsh9nkyoebtmstkjfhfhcz6bqrj;pdmx-qmuajvv4sqxvkmhqpzy5v7p7qpda9yzekr8skejzmdat1w,0
14abe2dfb3470f11487e0b90bf53b8c3e6b6a9c257df453cd50e7081e219e869,2,pdmx-qmu39w6z7vf6edkdkbzkaa16zfjwfc4hal8ppqlnfujmjz;pdmx-qmwewyuasa7tvlx2qhscttjarcw5dcaqcf6k9v5127ygvg,0
15928abbe27cd0561817bad26063fe55889e17031a24531095bc49f81221fe0b,2,pdmx-qmy2ja7qpcade3k5wbmjf43rzcmkyminjlgt1v7o9wkgwg;pdmx-qmznvbcf4mhxd2zrsqfbzsfyqjmgovzkkbkage53uco6jz,0
162a38782427d9437d964e8f7f3472c6af9d1b8b140fc63c1947b45128d2488b,2,pdmx-qmd5u9pmezcvtzpiikbcxtwuyhamft2vcrzsibzssvpmqh;pdmx-qmejyfqezqubv8hk924jplf6bddxddgo79tm9nw9dqavam,0
16f90439c19552c1f0c65d7c1eec9523d8d66e7e0cb1d243ab7121d19e026ac6,2,pdmx-qmet2eplujxr6warcemxutp3i9qkqnqnddharjrr1rbnd5;pdmx-qmu1sedg6mmhv92hiu263wt42figs1w62etibggu6orb2w,0
182476880018ae66cf57a850ab6c30615b9928a48b4cbdc0983526653cf0cfc5,2,pdmx-qmfd5zzy8rbdztykewzbnsqkhazswz2uti8aby7nq55kux;pdmx-qmxuzuhtxgncuv7nxa2ekar38tffarf6fatm6emx3ehjre,0
18c7eb318ce38a5d4a4613a89e0e1aa69e907a0a378082f08ce1b96b94d7f983,2,pdmx-qmdmhjpjoigp4dwcwwggxxgnp7dvsxmjlfzcym6jkyq563;pdmx-qmv1fpstgqj9kw7szc8wbgqknuxzctvmqlropl9c3r6lsm,0
18fc8bfd13ef22a1780f1a375baae60107697ee50797ec20dc5feacf825b4b6a,2,pdmx-qmvvkzgr9jyhmvyqp5clr3cucu1jejuozs1jaa88ruvepw;pdmx-qmwctzd4snk85gtce8b3ywqzck6ympbkt2jklwq2remdsd,0
193bd5250bb70ecaef221288af30af712c5019a389d5bd101b335499e5055b4c,2,pdmx-qmfmamhkfbta5cu7ewaa15xywbgantzrsmvznot7tykxqy;pdmx-qmpkjfsqytrq6atwonaqkddcvfkbqkfa5uqhl8dhvtzes9,0
198906a574a794504210769ec968d3afaf64bb38ea38b94fdbd98b5601716c22,2,pdmx-qmf1ejkufhkyhdvjxvfnkqaxmzizmpn8dszna6fevsxq4k;pdmx-qmfhsdb4bf2rbmtryras63kw13oaffsuzhkv5lonq7ca4j,0
1993e902c2820917a623ffec05be8b2b43f7cd32df619cda262d3568c1ea36a5,2,pdmx-qmb1pyrfz4wr1mlck1i1gysuvqpsqkmtnsfzjg7wtjvnjq;pdmx-qmwzvrar8laaayjbp7ymm9gdoryw3ni3hszjzbcevzcvcn,0
19cfe70bec4c338d82c3a5b327794e883b21ceebc966a6681c8ee0259436cb3c,2,pdmx-qmfggezwvjsojo1wd54e9kfcs7lxgjwvmvwmnvv5co8zdb;pdmx-qmubbfyzyznmbhipb9b7yogmmdl5szm22gxokyktq1agai,0
1a36e5550c08edca2b910c1ba32317d813e59f8ba05c17ac20f9e1dfadb98e01,2,pdmx-qmwk9uq5894jrsdcyks5xqhz5wdvypj9kme8fxtsvy162y;pdmx-qmyvyctncfwldcmmqdd9hjrpyrfsvjojr1hky2bcysfmjb,0
1a7923af45f26623089d4aa710daaac1f0c005a49987844650b397198a58af81,2,pdmx-qmfbsyun4qxbxguqkbxk6xzt9xsnjlwamrjzklh38y9fp9;pdmx-qmuudwhqtjawzpju6jqfiwyuogpgsmrkcdubnty8eay1wm,0
1aa1e3b8d737fd426be5c876f19cb99d99e4c974f2398706ff1866420c23d213,2,pdmx-qmagwxkprbfxcolc9zyxnz6huhewdodsjrj9cmuqzge4gi;pdmx-qmtljhnmy1mnm1tfyswnxdp5tdkbd6qwvivvjnzpfnshzq,0
1aacb416be53e08207107b7416dc62c83c182f623d2dfeb77434cb4e9ef311f7,2,pdmx-qmvmj6htamjcicvu8qu159wwkka5gghyrdc1z6pkqq5ssx;pdmx-qmzwolre88qenwkvfakzcx22uknnphmcaca2d31bzkntr5,0
1ad4247c39db5aaa6b486a22027ce1989eea046947e7816f4b20bac7910b835e,2,pdmx-qmnq9mywa1ssmiuigoputbbbtzw5t9pfugx38bcsxbhvft;pdmx-qmyhucwa8oshnuztynmdkysm9kdzr3sxjc6j99bqgkhl1k,0
1af798d4233464ea38e60ddeb1590d2e7b21641aa0d26c2f722dded89bb40075,2,pdmx-qmcqcvbmb7dblppww3hbvzlrq99kdecqvf4vtdnplqws2f;pdmx-qmes1e8alud3bdnkf8wbuxt7blu7c21xrqmspegxbygtqy,0
1b0c088339635ce6d26052b216ceb273d005eaaae4b34a45df0db896ecad3d6a,2,pdmx-qmdoqnvunsn6ojmxoclypbef8jwv4lzrqdbt6tjs1ee8an;pdmx-qmrkasagprv8csziizkcbm5q9vmz8kuoevxlvsfdbjxuao,0
1b5e3322571d24f0e21f9e1ee8f71c9c9cfc29d9e7b73130d95ef4ce7604f4f6,2,pdmx-qmaucdxkez3bl1bnw8mbhmvjksusgr4fvgfxystfvqtwjw;pdmx-qmv1q6ehxtjnfudg2dvw3umkdtdcw7ma5eanhgnb7gt19z,0
1bf8348e4927875f8cd8130b50396d898f155f5a482acd7fd7bfa8c8d8b8d11b,2,pdmx-qmtfks32izfzf24yxqfv119xleymxdrqywh6micv24rrfb;pdmx-qmzhop8yvw3o4d6drnussbs1oux213svhknvhyalhdbeat,0
1c1ed3db6f14317d4cc38385ea9c841c59c0fc1e88c4b1991876ca2a006723d0,2,pdmx-qmchkzju41xamikn9wjzxzcbtwrhvyeyhxnkm7vsvkfzqx;pdmx-qmpvbe65r8xe1zvi4xikw1tf8asehm4buuqxw8egcxctyk,0
1c54bca79de76f240c9cbbfd09b34657601e1fb8997e5f8687380547d151f7c5,2,pdmx-qmprsgpssvq8a9r4dswfdebiytva1hfecl9krbfqwaecmx;pdmx-qmyvgtw76szar6gscnfyzmmib4zmexchx2q44wllp1zg1c,0
1c8b653fea80b95c0a2c7c4426adfd3636e520d174a8712954c516b6ee253af3,2,pdmx-qmviyvoxri4amownum4xn8ckfektcxo5wqsxgsjxddkfwl;pdmx-qmzzdapsvbyrgogenfpqqrrdby3zdrytcfkaxn3qqwauso,0
1d38152b3577b1e9d21e15dd4da04c0ba431dda99f653e73fbcb1d8ceab9b06c,2,pdmx-qme5cjvrhuc22ywtyhcpvjpmytf2u3wrxepej4bwmttcbj;pdmx-qmtn7wdlsbvrtuy2qaukezpqequzckgvipybtme63djrkd,0
1d94b94b8a259ad87a1a94029057321738c2511d3336fde4093f9d7e6a0999f6,2,pdmx-qmbsprejceagtp5j69bgx5cs3ywmpqqd2oqoq9rr7u3zl2;pdmx-qmxsji1bqkzeu4xmeuk9i5bkcedoulglbkvbnhnp7xhct5,0
1dd7bd323654a40f0511afa5e02e6d6548578e0813f2a4934c827d08a70f94a0,2,pdmx-qmdefkovz8eld2nsbfwyhphn6iccfuhebabsfhz2mcs8l3;pdmx-qmeplbmgvrpqpjsrqwncujtgbplkb1ozncl9q3edsaoszz,0
1e2131cc2311c32072a29bb87f3b14ef9427a2fcbe331273dfd30f7ce3e5b504,2,pdmx-qmbpw28qa1sczp2fbv32qg1ottzb8wyswkiskzkv1bwaqr;pdmx-qmfjsbunysu6uwoqirmkjkn2jvnfcmvb2slgnmr6jfcm36,0
1e459dc603077a74bacf7300fa5b273e58711b2b8323e91f858698a3fe708072,2,pdmx-qmpdwryv3czuqjqwm8esczqjp1b4ctdqdvmkaqoyu1hkbv;pdmx-qmtnmnypd816twlvrnmk2a3s6ljzuv8z9den7jsxzj6yqz,0
1ea89e9bfd493cd454eaa02b0dd3b69460fe9db44d98fe7d78bb0b89b588c4a8,2,pdmx-qmpqzyxld52uvfnuh1jqpkgp55wr4g7rj7cussxcgagdw1;pdmx-qmvzj5te81ssvmdbgzqu5imnbb8ntzhi3g8yt8qtsrekd4,0
1eff7757b70e388e2cc08d15d822966db4931169821fc8215c68dd761cc08f61,2,pdmx-qmq7ysvzyvzixdtskkccxhury4xq3q1hwonq6zbkvypyeg;pdmx-qmyh9m8qjvtrefpix7a9meyhalislsrbwik2khnvzckfpc,0
1f6bf72b887e6548eb59e8e741386b5eb252d94c7286f73748ce6d68f4d69337,2,pdmx-qmawujclwdqbynnwx84vwv9eyezptxidyac5aeydypjsbp;pdmx-qmz2sfvqhtvrjt3wqb2kvn6rle2aextdiczfqkueej3rz7,0
1f6ce3c23029c2d10780f96b2212c6abf759c45f60e06e60e4fa8387ce0681ed,2,pdmx-qmcjfrscnlbwcqglfbezdq4esdldgkiam6tkzjppzad7s6;pdmx-qmsqgfrq9mhhyhjneba7h82r7p3upppbyx23ns6r2budhv,0
1faee9a0d90a221dfd07a2e76b019ad6a651fd9b2fe97bc25b6ac4f4eed931cb,2,pdmx-qmaju2o63hlcnenynzdgbwkjvuijukprtoagzcjxc43sxi;pdmx-qmvyv3qggjuitdazamc3tuyhqt63arknrbrxk3zx3qf8vo,0
1fc5f8660137a4ed99af66dc96ede0f113d3c5e64739d4586da0bf3cd08e6f33,2,pdmx-qmwiclvcpyhxubaemxk2xkycu7mrytiepqukdzgqofu5nz;pdmx-qmzntgsxdo78ynee6n9dmqfnxyygm1ajkjpjbgbdfu2hvz,0
1fdae92322e0ea2b18ec44afa80fbb1cfc50b0bf777056cbe1d41964afdb60db,2,pdmx-qmbk53mgakz3gcghqk3vxv27fx2a4lxhnkj7vsb3rwxftb;pdmx-qmvesbnmtsnnh5vthdjcdvogbnrenikb9rxeavchsgzzje,0
200e1e48084e26e88518d7cf59d22011b52014e80711dd19436693c4c05cbcfa,2,pdmx-qmqu3zcgyqwbz9otym3mscvpkugechggdht3m4kuq2vfry;pdmx-qmw6vhjssef1r2eex9levkrl3hcrmmwuexoc27peap9mcm,0
20290432b6f351b69c126adbadb621194534193a14f5e7e9e01a9fb9e4dbad2f,2,pdmx-qmtvdyiumrdurjbadmkdojcxuvtcslnpshqykhtudk6agv;pdmx-qmxvmrfgbhukyxc2sqvvejjbaxdupstzxuzn3lcqnxgpyw,0
2123cc829e93bfd56d2d4f6bd9df60c79b244b785e1f9b001e0b78c3a10dc948,2,pdmx-qmptzdrjrjqnnp1rzshq6ryfcazhfuvpcxder2mmzwqpde;pdmx-qmtxecszvugkerdvbq72kgfo6zfvceubaij8yq3eezicoj,0
21634cd2d0c7fbffc7cd8f1c309250085c46326bb5fd2b5dfe65e6ddb6674571,2,pdmx-qmdfokfbkdamka6sbt8blcg8tc95vwigz4xg11iu73gyhw;pdmx-qmpftxpy1ajbkxtdezahvqgaeprvb4pg7owgjsufprdqzx,0
