match_id,score_id,score_name,composer,collection,movement,score_path,mscz_path,mscz_sha256,mxl_path,mxl_sha256,alignment_path,alignment_sha256,alignment_rows,alignment_column,audio_id,performers,publisher,recording_year,imslp_number,audio_url,source_repository,source_tag,match_class,alignment_claim,edition_identity_claim,human_performance,audio_redistributed,rights_note
hauptstimme-audio-8d6c8c6493b8bdc9930c,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728921_tstamp,84,"Philadelphia Orchestra, Eugene Ormandy",Columbia Masterworks. MS 6266.,1961,728921,https://imslp.org/images/a/a8/PMLP2581-01.02._Symphony_No._3%2C_in_E-Flat_Major%2C_Op._55_%28%22Eroica%22%29-_Marcia_Funebre-_Adagio_Assai_%28Beginning%29.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-ea46fe3ef9aa35301ef7,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728922_tstamp,85,"Philadelphia Orchestra, Eugene Ormandy",Columbia Masterworks. MS 6266.,1961,728922,https://imslp.org/images/e/ee/PMLP2581-02.01._Symphony_No._3%2C_in_E-Flat_Major%2C_Op._55_%28%22Eroica%22%29-_Marcia_Funebre-_Adagio_Assai_%28Conclusion%29_.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-2e31dfe2fd3f231c8e0f,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728926_tstamp,107,"Berliner Philharmoniker, Eugen Jochum",Decca. DL 9865.,1955,728926,https://imslp.org/images/f/f3/PMLP2581-01.02._2nd_Movement-_Marcia_Funebre_%28Adagio_Assai%29.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-884c56de086acc87af77,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728930_tstamp,94,"Orchestre de la Suisse Romande, Ernest Ansermet",London Records. STS 15069.,1958,728930,https://imslp.org/images/3/39/PMLP2581-01.02._Marcia_Funebre_-_Adagio.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-439b9f4d578771b69054,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728934_tstamp,103,"Symphony of the Air, Igor Markevitch",Decca. DL 9912.,1957,728934,https://imslp.org/images/9/9f/PMLP2581-01.02._2nd_Movement-_Marcia_funebre-_Adagio_assai.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-62d5e1ccffc9adcd7be6,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728938_tstamp,98,"Boston Symphony Orchestra, Charles Munch",RCA Victrola. VICS 1626.,1958,728938,https://imslp.org/images/7/74/PMLP2581-01.02._Marcia_Funebre_-_Adagio_Assai_%28Part_1%29.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-0c9fbab5f04d060a3ec3,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728939_tstamp,99,"Boston Symphony Orchestra, Charles Munch",RCA Victrola. VICS 1626.,1958,728939,https://imslp.org/images/7/7e/PMLP2581-02.01._Marcia_Funebre_-_Adagio_Assai_%28Part_2%29.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-1f0eee8d0804749a0a65,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728943_tstamp,119,"Boston Symphony Orchestra, Serge Koussevitzky",RCA Victor Red Seal. DM 1161.,1947,728943,https://imslp.org/images/a/a2/PMLP2581-02.Ii.MarciaFunebre-AdagioAssai.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-21bcb6cc4e961aaca4a9,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728951_tstamp,127,"Berliner Philharmoniker, Hans Pfitzner",Brunswick Hall of Fame. 90060-90065.,1929,728951,https://imslp.org/images/4/45/PMLP2581-02.Ii.MarciaFunebreAdagioAssai.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-ebb84cb4f1f7ab5b24c3,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,728957_tstamp,123,"New York Philharmonic, Bruno Walter",Columbia. MM 449.,1941,728957,https://imslp.org/images/1/17/PMLP2581-New_York_-_1941_-_02.Ii.MarciaFunebre-AdagioAssai.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-756c1caa7ac517e499ea,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,729160_tstamp,80,"Royal Philharmonic Orchestra, René Leibowitz",Reader's Digest. RDA-6 (1-7).,1961,729160,https://imslp.org/images/d/dc/PMLP2581-03.02._Symphony_No._3_In_E-Flat_Major%2C_Op._55_%28%22Eroica%22%29-_Second_Movement_-_Marcia_Funebre-_Adagio_Assai.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-35a02f3f79a07517e262,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,736746_tstamp,89,"Philharmonia Orchestra, Otto Klemperer",Angel Records.,1961,736746,https://imslp.org/images/f/f7/PMLP2581-01.02._Second_Movement%2C_Part_1-_Marcia_Funebre-_Adagio_Assai.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-95c22635c97e9115d99c,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,736747_tstamp,90,"Philharmonia Orchestra, Otto Klemperer",Angel Records.,1961,736747,https://imslp.org/images/0/07/PMLP2581-02.01._Second_Movementm_Conclusion-_Marcia_Funebre-_Adagio_Assai.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-a9b2097fe429258110e0,44,Marcia funebre. Adagio assai,"Beethoven, Ludwig van","Symphony No.3, Op.55",2,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mscz",7d0290d9db9a868a4f1c43e0bb33be9462be77be1a7a8d7e2901cf24872517d9,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2.mxl",35f77448c9d43e8ab5a234186ebd5dd5f9c759e87be61cc42b4604382285fb12,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/2/Beethoven_Op.55_2_alignment.csv",00bc75ffaadacabb34d0af55122a876df5773f974647a6e5d64aef4368d85e2a,2055,831987_tstamp,57,Czech National Symphony Orchestra,Palo Alto: Musopen.,2012,831987,https://imslp.org/images/5/54/PMLP2581-Symphony_No._3_in_E_Flat_Major_Eroica%2C_Op._55_-_2._Marcia_funebre_Adagio_assai.flac,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-b0ed70eb69dd687b9181,45,Scherzo. Allegro vivace – Trio,"Beethoven, Ludwig van","Symphony No.3, Op.55",3,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3.mscz",0b7cc9631fa629db614b85267c2e4b44bf88dfb50da93331a28f32df83569b0a,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3.mxl",b4491fc8e8c512c95272103d2051ed0ee966aa26abcb0dbfeb049e1421220677,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3_alignment.csv",e0922fb6d61391e7a3ce7db245d100ddaad3f7b1515900c1112650e8648b185d,1994,728944_tstamp,120,"Boston Symphony Orchestra, Serge Koussevitzky",RCA Victor Red Seal. DM 1161.,1947,728944,https://imslp.org/images/c/cd/PMLP2581-03.Iii.Scherzo-AllegroVivaceTrio.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-f566ed1c002b29293091,45,Scherzo. Allegro vivace – Trio,"Beethoven, Ludwig van","Symphony No.3, Op.55",3,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3.mscz",0b7cc9631fa629db614b85267c2e4b44bf88dfb50da93331a28f32df83569b0a,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3.mxl",b4491fc8e8c512c95272103d2051ed0ee966aa26abcb0dbfeb049e1421220677,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3_alignment.csv",e0922fb6d61391e7a3ce7db245d100ddaad3f7b1515900c1112650e8648b185d,1994,736748_tstamp,91,"Philharmonia Orchestra, Otto Klemperer",Angel Records.,1961,736748,https://imslp.org/images/2/2d/PMLP2581-02.02._Third_Movement-_Scherzo-_Allegro_Vivace%3B_Trio.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-3d9991401db94650ae16,45,Scherzo. Allegro vivace – Trio,"Beethoven, Ludwig van","Symphony No.3, Op.55",3,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3.mscz",0b7cc9631fa629db614b85267c2e4b44bf88dfb50da93331a28f32df83569b0a,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3.mxl",b4491fc8e8c512c95272103d2051ed0ee966aa26abcb0dbfeb049e1421220677,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/3/Beethoven_Op.55_3_alignment.csv",e0922fb6d61391e7a3ce7db245d100ddaad3f7b1515900c1112650e8648b185d,1994,831985_tstamp,58,Czech National Symphony Orchestra,Palo Alto: Musopen.,2012,831985,https://imslp.org/images/e/ec/PMLP2581-Symphony_No._3_in_E_Flat_Major_Eroica%2C_Op._55_-_3._Scherzo_Allegro_vivace.flac,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-1939e68cee226b2666a3,46,Finale. Allegro molto,"Beethoven, Ludwig van","Symphony No.3, Op.55",4,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mscz",3c59ef4a35e82d03c73956cbda500ca21748924741c0e0589813cfad9e9f16f2,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mxl",0513cf6ef1273d42a9eace0e09bb1b7871d9b744fa7839d9a4a3449ba975b4bb,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4_alignment.csv",3929b95e69d70f5b99e581f52ab0d37fac72e0f4db6c6f5fe58ddcd2898f9dd8,3380,728894_tstamp,73,"Berliner Philharmoniker, Herbert von Karajan",Deutsche Grammophon. 2535 302.,1962,728894,https://imslp.org/images/8/86/PMLP2581-02.02._4._Satz-_Finale-_Allegro_Molto_-_Poco_Andante_-_Presto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-370a39c78d8538a1d213,46,Finale. Allegro molto,"Beethoven, Ludwig van","Symphony No.3, Op.55",4,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mscz",3c59ef4a35e82d03c73956cbda500ca21748924741c0e0589813cfad9e9f16f2,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mxl",0513cf6ef1273d42a9eace0e09bb1b7871d9b744fa7839d9a4a3449ba975b4bb,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4_alignment.csv",3929b95e69d70f5b99e581f52ab0d37fac72e0f4db6c6f5fe58ddcd2898f9dd8,3380,728899_tstamp,78,"London Philharmonic, Adrian Boult",Alshire. ASC 814.,1962,728899,https://imslp.org/images/2/2b/PMLP2581-02.03._Finale%2C_Allegro_molto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-cc7156c76d500fb11e31,46,Finale. Allegro molto,"Beethoven, Ludwig van","Symphony No.3, Op.55",4,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mscz",3c59ef4a35e82d03c73956cbda500ca21748924741c0e0589813cfad9e9f16f2,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mxl",0513cf6ef1273d42a9eace0e09bb1b7871d9b744fa7839d9a4a3449ba975b4bb,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4_alignment.csv",3929b95e69d70f5b99e581f52ab0d37fac72e0f4db6c6f5fe58ddcd2898f9dd8,3380,728912_tstamp,117,"New York Philharmonic, Bruno Walter",Columbia Masterworks. ML 4228.,1949,728912,https://imslp.org/images/1/12/PMLP2581-02.02._Symphony_No._3_In_E-Flat_Major%2C_Op._55_%28%22Eroica%22%29-_Band_No._2-_Fourth_Movement-_Finale_%28Allegro_Molto%29.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-555b9cff8fa357dffbe2,46,Finale. Allegro molto,"Beethoven, Ludwig van","Symphony No.3, Op.55",4,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mscz",3c59ef4a35e82d03c73956cbda500ca21748924741c0e0589813cfad9e9f16f2,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mxl",0513cf6ef1273d42a9eace0e09bb1b7871d9b744fa7839d9a4a3449ba975b4bb,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4_alignment.csv",3929b95e69d70f5b99e581f52ab0d37fac72e0f4db6c6f5fe58ddcd2898f9dd8,3380,728917_tstamp,69,"Wiener Philharmoniker, Pierre Monteux",RCA Victrola Red Seal. VICS 1036.,1963,728917,https://imslp.org/images/5/5b/PMLP2581-02.03._Symphony_No._3_In_E-Flat%2C_Op._55_%28%22Eroica%22%29-_Fourth_Movement-_Finale-_Allegro_Molto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
hauptstimme-audio-5d1295fac29d5f90da2a,46,Finale. Allegro molto,"Beethoven, Ludwig van","Symphony No.3, Op.55",4,"Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4","data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mscz",3c59ef4a35e82d03c73956cbda500ca21748924741c0e0589813cfad9e9f16f2,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4.mxl",0513cf6ef1273d42a9eace0e09bb1b7871d9b744fa7839d9a4a3449ba975b4bb,"data/Beethoven,_Ludwig_van/Symphony_No.3,_Op.55/4/Beethoven_Op.55_4_alignment.csv",3929b95e69d70f5b99e581f52ab0d37fac72e0f4db6c6f5fe58ddcd2898f9dd8,3380,728924_tstamp,87,"Philadelphia Orchestra, Eugene Ormandy",Columbia Masterworks. MS 6266.,1961,728924,https://imslp.org/images/6/6e/PMLP2581-02.03._Symphony_No._3%2C_in_E-Flat_Major%2C_Op._55_%28%22Eroica%22%29-_Finale-_Allegro_Molto.mp3,MarkGotham/Hauptstimme,v4.7.3,human_performance_note_onset_aligned_strong_match,Repository alignment maps score onset positions to timestamps in this specific IMSLP audio file,False,True,False,Metadata and source URL only; review IMSLP file-page rights before downloading or redistributing audio
